Illinois,Race,Sex,Ethnicity,County,Count,Age,Year
17,White,Male,Not Hispanic,1,1831,1,2015
17,White,Female,Not Hispanic,1,1729,1,2015
17,Black,Male,Not Hispanic,1,114,1,2015
17,Black,Female,Not Hispanic,1,102,1,2015
17,AIAN,Male,Not Hispanic,1,4,1,2015
17,AIAN,Female,Not Hispanic,1,1,1,2015
17,Asian,Male,Not Hispanic,1,25,1,2015
17,Asian,Female,Not Hispanic,1,39,1,2015
17,TOM,Male,Not Hispanic,1,113,1,2015
17,TOM,Female,Not Hispanic,1,106,1,2015
17,White,Male,Hispanic,1,55,1,2015
17,White,Female,Hispanic,1,38,1,2015
17,Black,Male,Hispanic,1,1,1,2015
17,Black,Female,Hispanic,1,1,1,2015
17,AIAN,Male,Hispanic,1,1,1,2015
17,TOM,Male,Hispanic,1,3,1,2015
17,TOM,Female,Hispanic,1,1,1,2015
17,White,Male,Not Hispanic,1,1885,2,2015
17,White,Female,Not Hispanic,1,1829,2,2015
17,Black,Male,Not Hispanic,1,112,2,2015
17,Black,Female,Not Hispanic,1,103,2,2015
17,AIAN,Male,Not Hispanic,1,5,2,2015
17,AIAN,Female,Not Hispanic,1,5,2,2015
17,Asian,Male,Not Hispanic,1,21,2,2015
17,Asian,Female,Not Hispanic,1,14,2,2015
17,NHOPI,Female,Not Hispanic,1,2,2,2015
17,TOM,Male,Not Hispanic,1,126,2,2015
17,TOM,Female,Not Hispanic,1,102,2,2015
17,White,Male,Hispanic,1,42,2,2015
17,White,Female,Hispanic,1,41,2,2015
17,Black,Male,Hispanic,1,3,2,2015
17,Black,Female,Hispanic,1,5,2,2015
17,AIAN,Male,Hispanic,1,1,2,2015
17,Asian,Male,Hispanic,1,1,2,2015
17,TOM,Male,Hispanic,1,4,2,2015
17,TOM,Female,Hispanic,1,4,2,2015
17,White,Male,Not Hispanic,1,1921,3,2015
17,White,Female,Not Hispanic,1,1753,3,2015
17,Black,Male,Not Hispanic,1,96,3,2015
17,Black,Female,Not Hispanic,1,110,3,2015
17,AIAN,Male,Not Hispanic,1,4,3,2015
17,AIAN,Female,Not Hispanic,1,3,3,2015
17,Asian,Male,Not Hispanic,1,16,3,2015
17,Asian,Female,Not Hispanic,1,14,3,2015
17,TOM,Male,Not Hispanic,1,87,3,2015
17,TOM,Female,Not Hispanic,1,86,3,2015
17,White,Male,Hispanic,1,31,3,2015
17,White,Female,Hispanic,1,42,3,2015
17,Black,Male,Hispanic,1,3,3,2015
17,Black,Female,Hispanic,1,6,3,2015
17,AIAN,Male,Hispanic,1,3,3,2015
17,AIAN,Female,Hispanic,1,3,3,2015
17,TOM,Male,Hispanic,1,6,3,2015
17,TOM,Female,Hispanic,1,10,3,2015
17,White,Male,Not Hispanic,1,1817,4,2015
17,White,Female,Not Hispanic,1,1719,4,2015
17,Black,Male,Not Hispanic,1,113,4,2015
17,Black,Female,Not Hispanic,1,99,4,2015
17,AIAN,Male,Not Hispanic,1,4,4,2015
17,AIAN,Female,Not Hispanic,1,2,4,2015
17,Asian,Male,Not Hispanic,1,9,4,2015
17,Asian,Female,Not Hispanic,1,16,4,2015
17,TOM,Male,Not Hispanic,1,61,4,2015
17,TOM,Female,Not Hispanic,1,48,4,2015
17,White,Male,Hispanic,1,28,4,2015
17,White,Female,Hispanic,1,32,4,2015
17,Black,Male,Hispanic,1,3,4,2015
17,Black,Female,Hispanic,1,1,4,2015
