Illinois,Race,Sex,Ethnicity,County,Count,Age,Year
17,White,Male,Not Hispanic,1,1834,1,2018
17,White,Female,Not Hispanic,1,1636,1,2018
17,Black,Male,Not Hispanic,1,125,1,2018
17,Black,Female,Not Hispanic,1,112,1,2018
17,AIAN,Male,Not Hispanic,1,6,1,2018
17,AIAN,Female,Not Hispanic,1,2,1,2018
17,Asian,Male,Not Hispanic,1,31,1,2018
17,Asian,Female,Not Hispanic,1,38,1,2018
17,TOM,Male,Not Hispanic,1,119,1,2018
17,TOM,Female,Not Hispanic,1,124,1,2018
17,White,Male,Hispanic,1,51,1,2018
17,White,Female,Hispanic,1,37,1,2018
17,Black,Male,Hispanic,1,10,1,2018
17,Black,Female,Hispanic,1,5,1,2018
17,AIAN,Male,Hispanic,1,7,1,2018
17,AIAN,Female,Hispanic,1,4,1,2018
17,TOM,Male,Hispanic,1,4,1,2018
17,TOM,Female,Hispanic,1,2,1,2018
17,White,Male,Not Hispanic,1,1821,2,2018
17,White,Female,Not Hispanic,1,1673,2,2018
17,Black,Male,Not Hispanic,1,97,2,2018
17,Black,Female,Not Hispanic,1,85,2,2018
17,AIAN,Male,Not Hispanic,1,5,2,2018
17,AIAN,Female,Not Hispanic,1,1,2,2018
17,Asian,Male,Not Hispanic,1,23,2,2018
17,Asian,Female,Not Hispanic,1,19,2,2018
17,NHOPI,Female,Not Hispanic,1,3,2,2018
17,TOM,Male,Not Hispanic,1,118,2,2018
17,TOM,Female,Not Hispanic,1,87,2,2018
17,White,Male,Hispanic,1,46,2,2018
17,White,Female,Hispanic,1,39,2,2018
17,Black,Male,Hispanic,1,2,2,2018
17,Black,Female,Hispanic,1,1,2,2018
17,AIAN,Male,Hispanic,1,2,2,2018
17,AIAN,Female,Hispanic,1,3,2,2018
17,TOM,Male,Hispanic,1,8,2,2018
17,TOM,Female,Hispanic,1,3,2,2018
17,White,Male,Not Hispanic,1,1871,3,2018
17,White,Female,Not Hispanic,1,1725,3,2018
17,Black,Male,Not Hispanic,1,97,3,2018
